age,workclass,fnlwgt,education,educational.num,marital.status,occupation,race,gender,capital.gain,capital.loss,hours.per.week,native.country,income
38,Private,180017,Assoc-acdm,12,Married,Handlers-cleaners,White,Female,3987,1,43,US,<=50K
37,Private,104132,Bachelors,13,Married,Sales,Asian-Pac-Islander,Male,0,0,60,Non-US,<=50K
24,Private,206269,<=12th,6,Married,Craft-repair,White,Male,46,0,40,US,<=50K
21,Government,275509,Some-college,10,Never-married,Adm-clerical,Black,Female,13,0,34,US,<=50K
29,Government,39375,HS-grad,9,Separated,Craft-repair,Asian-Pac-Islander,Female,19,0,40,US,<=50K
37,Private,223383,HS-grad,9,Never-married,Sales,White,Male,0,0,45,US,<=50K
44,Private,177253,Some-college,10,Married,Transport-moving,Black,Female,6,0,40,US,<=50K
52,Private,156254,Some-college,11,Divorced,Sales,White,Female,17,0,95,US,<=50K
37,Private,363617,HS-grad,9,Married,Handlers-cleaners,White,Male,8,0,40,US,<=50K
42,Private,174014,<=12th,4,Married,Handlers-cleaners,Asian-Pac-Islander,Male,15793,0,67,US,>50K
22,Private,186159,<=12th,4,Never-married,Handlers-cleaners,Other,Male,45,0,8,US,<=50K
33,Private,253532,HS-grad,9,Divorced,Exec-managerial,White,Male,4,0,58,US,<=50K
27,Private,356818,HS-grad,9,Never-married,Craft-repair,White,Male,3749,0,40,US,<=50K
45,Government,46303,Some-college,10,Never-married,Adm-clerical,White,Male,0,1,40,US,<=50K
27,Government,29384,HS-grad,9,Never-married,Protective-serv,Black,Male,5032,1877,40,US,>50K
24,Private,293282,HS-grad,9,Never-married,Other-service,White,Male,24,0,49,US,<=50K
68,Self-emp-not-inc,185280,Masters,14,Married,Other-service,White,Male,45,0,40,US,<=50K
36,Private,195074,Masters,14,Never-married,Exec-managerial,White,Male,0,1,45,US,>50K
32,Private,259922,Assoc-acdm,9,Never-married,Craft-repair,White,Female,0,0,63,US,<=50K
49,Government,178225,Masters,14,Married,Exec-managerial,Asian-Pac-Islander,Female,8,0,40,Non-US,<=50K
20,Private,134633,<=12th,7,Never-married,Craft-repair,White,Male,48,0,32,US,<=50K
51,Private,256090,Assoc-voc,11,Separated,Tech-support,White,Male,14,0,37,US,<=50K
37,Private,227242,HS-grad,9,Married,Transport-moving,White,Male,24,0,40,US,<=50K
54,Government,24794,HS-grad,9,Married,Protective-serv,White,Female,0,1,40,US,<=50K
39,Government,154383,Masters,14,Married,Prof-specialty,White,Female,13,0,40,US,>50K
34,Private,183364,Bachelors,13,Never-married,Prof-specialty,White,Male,37,0,36,US,<=50K
34,Private,104920,<=12th,7,Never-married,Other-service,White,Male,33,0,40,US,<=50K
41,Private,331745,HS-grad,16,Married,Tech-support,White,Male,4611,0,40,US,>50K
26,Private,145232,Bachelors,13,Never-married,Sales,White,Female,8,0,11,US,<=50K
41,Private,32964,HS-grad,9,Married,Handlers-cleaners,White,Male,17,0,40,US,<=50K
19,Private,160891,HS-grad,9,Never-married,Other-service,White,Female,10,1,22,US,<=50K
22,Private,333688,HS-grad,9,Never-married,Handlers-cleaners,White,Female,34,1,9,Non-US,<=50K
21,Private,223865,<=12th,3,Never-married,Handlers-cleaners,White,Male,68,0,50,US,<=50K
38,Private,336727,HS-grad,9,Married,Transport-moving,White,Male,0,0,50,US,<=50K
42,Government,191550,Some-college,10,Widowed,Adm-clerical,White,Female,0,0,9,US,<=50K
57,Private,387450,Masters,15,Married,Machine-op-inspct,Asian-Pac-Islander,Female,0,0,40,Non-US,<=50K
47,Private,224661,Some-college,10,Married,Tech-support,White,Male,3964,1,62,US,>50K
53,Government,192594,Masters,10,Divorced,Prof-specialty,White,Female,0,1793,40,Non-US,<=50K
28,Private,358588,<=12th,6,Never-married,Machine-op-inspct,White,Male,0,1,40,US,<=50K
33,Self-emp-not-inc,137499,Some-college,10,Married,Adm-clerical,White,Male,22,0,40,Non-US,>50K
19,Self-emp-not-inc,49122,Some-college,10,Never-married,Adm-clerical,White,Female,19,1,14,US,<=50K
41,Self-emp-not-inc,88525,Some-college,10,Married,Exec-managerial,White,Male,4486,1,50,US,>50K
36,Private,340332,<=12th,4,Never-married,Priv-house-serv,White,Male,75,2,87,US,<=50K
44,Self-emp-not-inc,43412,Bachelors,13,Married,Prof-specialty,Asian-Pac-Islander,Male,49,0,71,Non-US,>50K
65,Without-pay,109322,Doctorate,16,Divorced,Prof-specialty,White,Female,18,0,50,US,<=50K
42,Government,38165,Some-college,11,Divorced,Adm-clerical,Black,Female,50,0,39,US,<=50K
50,Private,151221,<=12th,7,Married,Priv-house-serv,White,Female,38,0,40,US,<=50K
36,Private,200832,Some-college,10,Divorced,Craft-repair,Amer-Indian-Eskimo,Male,0,1,50,US,<=50K
60,Self-emp-not-inc,37941,Some-college,10,Separated,Exec-managerial,Black,Male,3611,1,40,US,<=50K
33,Private,165587,HS-grad,9,Divorced,Craft-repair,Asian-Pac-Islander,Male,3420,1,40,Non-US,<=50K
44,Government,166210,Some-college,10,Divorced,Adm-clerical,White,Female,0,0,40,US,<=50K
18,Private,218564,HS-grad,9,Married,Handlers-cleaners,White,Male,11,1,26,US,<=50K
42,Private,211962,Masters,15,Married,Prof-specialty,Asian-Pac-Islander,Male,57,0,45,Non-US,<=50K
26,Private,181498,Some-college,10,Divorced,Protective-serv,White,Female,9,1,45,US,<=50K
18,Self-emp-inc,158220,Some-college,10,Never-married,Adm-clerical,White,Male,0,0,10,US,<=50K
23,Private,175036,Bachelors,13,Never-married,Sales,White,Male,8,0,40,US,<=50K
59,Self-emp-not-inc,235182,<=12th,7,Never-married,Farming-fishing,Black,Male,14,0,40,US,<=50K
48,Private,126502,<=12th,3,Never-married,Craft-repair,White,Male,29,0,36,Non-US,<=50K
33,Private,299871,HS-grad,9,Married,Craft-repair,White,Male,25,1,40,Non-US,>50K
52,Government,229669,HS-grad,9,Married,Protective-serv,Black,Male,15,0,40,US,<=50K
66,Government,187800,Some-college,10,Married,Exec-managerial,White,Male,0,0,58,US,>50K
69,Self-emp-inc,119783,Doctorate,14,Married,Prof-specialty,White,Male,7973,1873,40,US,>50K
23,Private,337961,HS-grad,9,Never-married,Transport-moving,White,Male,28,0,45,US,>50K
34,Private,153775,HS-grad,9,Divorced,Exec-managerial,White,Female,0,0,40,US,<=50K
31,Self-emp-not-inc,103912,Bachelors,13,Never-married,Prof-specialty,White,Male,8,0,34,Non-US,<=50K
37,Private,40039,HS-grad,9,Never-married,Other-service,White,Female,0,1,40,US,<=50K
44,Self-emp-not-inc,285737,HS-grad,9,Never-married,Craft-repair,White,Male,0,1756,50,US,<=50K
37,Private,19159,Bachelors,13,Married,Exec-managerial,White,Female,0,1,50,US,>50K
32,Private,190442,Bachelors,13,Married,Exec-managerial,White,Male,0,0,40,US,>50K
23,Private,221438,Bachelors,13,Never-married,Sales,Asian-Pac-Islander,Female,19,0,40,Non-US,<=50K
35,Private,179419,Bachelors,13,Married,Prof-specialty,White,Male,0,0,34,US,<=50K
28,Private,125652,<=12th,6,Married,Handlers-cleaners,White,Male,27,1,40,Non-US,<=50K
41,Government,145192,Some-college,10,Divorced,Adm-clerical,White,Female,18,0,40,US,<=50K
39,Government,119611,Some-college,10,Widowed,Adm-clerical,Black,Male,0,1,40,US,<=50K
89,Private,129661,Bachelors,13,Never-married,Farming-fishing,White,Female,17,0,61,US,<=50K
41,Government,277487,Bachelors,13,Married,Exec-managerial,Asian-Pac-Islander,Female,41,0,35,Non-US,>50K
37,Private,220991,Bachelors,13,Married,Exec-managerial,White,Male,0,0,40,US,<=50K
37,Private,160259,Masters,14,Never-married,Adm-clerical,White,Female,30,0,40,US,>50K
58,Private,159400,Masters,13,Never-married,Tech-support,White,Male,38,1,40,US,<=50K
24,Private,155548,Bachelors,13,Never-married,Sales,White,Male,34,1,40,US,<=50K
37,Private,369671,HS-grad,9,Separated,Other-service,White,Female,6,0,38,US,<=50K
65,Private,55180,Some-college,10,Married,Sales,White,Male,53,0,50,US,>50K
32,Private,215448,Some-college,10,Divorced,Craft-repair,White,Male,18,0,74,US,>50K
31,Private,220840,<=12th,4,Married,Other-service,White,Male,0,3,19,US,<=50K
56,Private,430409,Assoc-voc,11,Married,Adm-clerical,White,Female,27,0,36,US,<=50K
45,Government,278230,Some-college,10,Married,Adm-clerical,White,Male,0,0,40,US,<=50K
62,Private,90861,HS-grad,9,Divorced,Craft-repair,White,Female,66,1,59,Non-US,<=50K
34,Government,118964,<=12th,4,Married,Handlers-cleaners,White,Male,0,0,40,US,<=50K
36,Government,192114,Bachelors,13,Married,Prof-specialty,White,Male,47,2,40,US,<=50K
25,Private,415593,<=12th,7,Never-married,Priv-house-serv,Black,Female,60,0,17,US,<=50K
18,Self-emp-not-inc,191933,Some-college,10,Never-married,Craft-repair,White,Male,22,2,61,US,<=50K
34,Self-emp-not-inc,172744,<=12th,7,Never-married,Farming-fishing,White,Male,18,1,14,US,<=50K
29,Government,37234,Masters,14,Married,Prof-specialty,Black,Male,0,0,40,US,<=50K
40,Private,278098,HS-grad,9,Separated,Sales,White,Male,17,1,31,US,<=50K
50,Private,240949,Bachelors,7,Never-married,Handlers-cleaners,White,Male,10,0,40,US,<=50K
47,Private,180675,Bachelors,13,Married,Adm-clerical,Asian-Pac-Islander,Female,9,0,16,Non-US,>50K
50,Self-emp-not-inc,140001,Some-college,10,Divorced,Adm-clerical,White,Female,8,0,23,US,<=50K
42,Private,31769,HS-grad,9,Married,Sales,White,Male,6,0,50,US,>50K
51,Government,381567,Assoc-voc,10,Married,Exec-managerial,White,Male,39,1948,61,US,>50K
28,Private,310448,Bachelors,13,Never-married,Sales,White,Male,20,0,46,US,<=50K
28,Government,265785,Some-college,10,Divorced,Adm-clerical,White,Female,5,0,32,US,<=50K
44,Private,168303,Some-college,10,Never-married,Machine-op-inspct,White,Male,9,1,40,US,>50K
48,Private,390695,Assoc-acdm,12,Married,Exec-managerial,White,Male,9,0,50,US,>50K
41,Private,166559,HS-grad,9,Divorced,Transport-moving,Black,Female,33,0,41,US,<=50K
36,Private,63026,Assoc-voc,11,Never-married,Other-service,White,Female,0,0,39,US,<=50K
40,Private,34959,HS-grad,9,Married,Craft-repair,White,Male,24,0,40,US,<=50K
54,Government,74280,Some-college,10,Married,Exec-managerial,Asian-Pac-Islander,Male,0,0,40,Non-US,>50K
44,Self-emp-not-inc,214858,HS-grad,9,Never-married,Transport-moving,White,Male,12,0,45,US,<=50K
33,Private,43777,Assoc-acdm,11,Married,Sales,White,Male,31,0,40,US,>50K
44,Private,98406,<=12th,4,Separated,Craft-repair,White,Male,32,0,40,US,<=50K
55,Private,199386,HS-grad,9,Married,Exec-managerial,Asian-Pac-Islander,Male,14,1770,40,Non-US,>50K
26,Private,198075,Some-college,10,Divorced,Exec-managerial,White,Female,58,0,42,US,<=50K
27,Private,130259,Masters,7,Never-married,Prof-specialty,White,Female,7,0,40,Non-US,<=50K
35,Government,223944,HS-grad,13,Never-married,Sales,White,Male,0,0,56,US,<=50K
19,Private,302513,Some-college,10,Married,Transport-moving,White,Male,10,0,40,US,<=50K
41,Private,130738,Bachelors,13,Married,Prof-specialty,White,Male,38,3,62,US,>50K
53,Private,47972,Bachelors,13,Married,Exec-managerial,White,Male,6,2,50,US,>50K
23,Private,166154,<=12th,6,Married,Sales,White,Male,30,1,40,US,<=50K
52,Self-emp-not-inc,309944,HS-grad,9,Divorced,Exec-managerial,White,Female,8,0,40,US,<=50K
26,Private,182390,Some-college,10,Never-married,Adm-clerical,Asian-Pac-Islander,Female,4,0,40,Non-US,<=50K
44,Government,284180,Prof-school,14,Married,Prof-specialty,White,Male,52,1826,50,US,>50K
36,Private,54166,HS-grad,9,Divorced,Other-service,White,Female,25,1,33,US,>50K
36,Private,137368,Some-college,10,Married,Sales,White,Male,58,2,60,US,>50K
41,Private,249072,HS-grad,9,Divorced,Sales,White,Female,0,0,40,US,<=50K
54,Private,78877,Bachelors,13,Never-married,Craft-repair,White,Female,21,0,70,US,<=50K
46,Private,188785,Masters,14,Divorced,Prof-specialty,White,Female,58,1,40,US,<=50K
53,Government,168503,HS-grad,9,Married,Farming-fishing,Amer-Indian-Eskimo,Male,53,0,40,US,<=50K
28,Private,55676,Some-college,10,Married,Tech-support,White,Male,36,0,40,US,<=50K
42,Private,162698,HS-grad,10,Married,Protective-serv,White,Female,30,1,40,US,>50K
28,Private,294356,HS-grad,9,Separated,Sales,Asian-Pac-Islander,Male,0,0,51,Non-US,<=50K
41,Private,35661,Bachelors,13,Married,Exec-managerial,White,Male,0,0,50,US,>50K
21,Private,195160,Some-college,10,Never-married,Handlers-cleaners,White,Male,35,0,59,US,<=50K
41,Private,104366,Assoc-acdm,12,Divorced,Sales,White,Female,0,0,23,US,<=50K
22,Private,568519,Some-college,10,Never-married,Handlers-cleaners,White,Female,46,0,40,US,<=50K
45,Self-emp-not-inc,183192,HS-grad,9,Divorced,Other-service,White,Female,23,2,40,Non-US,>50K
49,Government,148280,Some-college,10,Divorced,Adm-clerical,Black,Female,48,2,40,US,<=50K
44,Private,217545,HS-grad,9,Divorced,Other-service,White,Female,0,0,39,US,<=50K
35,Private,198262,Some-college,10,Married,Sales,White,Female,13,0,50,US,<=50K
19,Private,161159,HS-grad,9,Never-married,Adm-clerical,White,Male,0,0,40,US,<=50K
23,Private,100249,Assoc-acdm,12,Married,Handlers-cleaners,White,Male,42,2,40,US,>50K
42,Private,52635,Some-college,10,Divorced,Sales,White,Female,49,0,40,US,<=50K
38,Private,298601,Bachelors,13,Never-married,Prof-specialty,White,Male,47,0,40,US,>50K
20,Private,228286,<=12th,5,Never-married,Handlers-cleaners,White,Male,14,0,31,US,<=50K
50,Private,305302,Prof-school,15,Married,Prof-specialty,White,Male,34,2,45,US,>50K
53,Private,177915,Bachelors,11,Never-married,Craft-repair,White,Male,24,0,73,US,<=50K
21,Government,147479,Some-college,10,Never-married,Protective-serv,White,Male,0,0,21,US,<=50K
27,Private,70886,<=12th,5,Never-married,Other-service,White,Female,21,0,51,US,<=50K
65,Private,191937,HS-grad,9,Never-married,Machine-op-inspct,White,Female,7,1,35,Non-US,<=50K
20,Self-emp-not-inc,160611,Masters,14,Never-married,Other-service,White,Female,29,0,16,US,<=50K
19,Private,22174,HS-grad,9,Never-married,Other-service,Asian-Pac-Islander,Male,24,0,40,Non-US,<=50K
39,Private,159863,Masters,9,Married,Exec-managerial,Asian-Pac-Islander,Male,4,1998,40,Non-US,>50K
47,Government,284479,Some-college,10,Never-married,Adm-clerical,White,Female,0,0,40,US,<=50K
29,Private,258851,Some-college,10,Never-married,Farming-fishing,White,Male,8,1,50,US,<=50K
39,Private,91211,Assoc-voc,11,Married,Exec-managerial,Asian-Pac-Islander,Female,54,1937,40,Non-US,>50K
37,Self-emp-not-inc,228629,Prof-school,9,Married,Craft-repair,White,Male,3,0,64,US,>50K
37,Private,34579,Some-college,10,Married,Craft-repair,White,Male,12,1,78,US,>50K
58,Self-emp-not-inc,245990,HS-grad,14,Never-married,Exec-managerial,White,Female,5,0,40,US,>50K
28,Private,152187,HS-grad,9,Never-married,Handlers-cleaners,White,Female,0,0,22,US,<=50K
25,Private,282725,HS-grad,9,Never-married,Handlers-cleaners,White,Female,4,0,45,US,<=50K
27,Government,42937,Bachelors,13,Never-married,Prof-specialty,White,Male,46,0,40,US,<=50K
26,Private,135843,<=12th,10,Married,Handlers-cleaners,White,Male,0,0,40,US,<=50K
58,Government,114787,Some-college,10,Divorced,Exec-managerial,White,Female,26,1,40,US,<=50K
50,Private,134088,<=12th,7,Married,Other-service,White,Male,15,0,40,US,<=50K
39,Government,226275,Bachelors,15,Married,Prof-specialty,White,Male,60,0,40,US,>50K
49,Government,172009,Bachelors,13,Never-married,Prof-specialty,White,Female,0,0,40,US,>50K
46,Private,145940,Some-college,10,Divorced,Adm-clerical,White,Male,0,1,40,US,<=50K
37,Private,367694,Bachelors,13,Divorced,Prof-specialty,White,Female,53,0,38,US,<=50K
41,Private,360031,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,35,US,<=50K
38,Private,191861,<=12th,7,Married,Machine-op-inspct,White,Male,0,0,40,US,<=50K
18,Private,71757,<=12th,7,Never-married,Handlers-cleaners,White,Male,6,1,25,US,<=50K
24,Private,232431,Bachelors,13,Never-married,Handlers-cleaners,White,Female,22,1,40,US,<=50K
24,Private,246417,HS-grad,9,Separated,Sales,White,Male,0,0,51,US,<=50K
32,Private,398456,Bachelors,13,Married,Machine-op-inspct,Asian-Pac-Islander,Male,41,1634,40,Non-US,>50K
24,Private,274060,Assoc-voc,11,Never-married,Adm-clerical,White,Female,55,0,38,US,<=50K
31,Private,150918,Assoc-voc,11,Divorced,Other-service,White,Male,10,0,57,US,<=50K
40,Private,358884,HS-grad,9,Married,Craft-repair,White,Male,0,0,40,US,<=50K
41,Private,289694,HS-grad,12,Never-married,Other-service,White,Male,0,0,36,US,<=50K
49,Private,81971,<=12th,5,Married,Machine-op-inspct,White,Male,8,1,40,US,<=50K
46,Private,174238,Masters,14,Never-married,Handlers-cleaners,White,Male,43,0,40,US,<=50K
55,Without-pay,130695,Some-college,10,Never-married,Craft-repair,Asian-Pac-Islander,Male,35,2,38,Non-US,<=50K
40,Government,30183,Assoc-acdm,13,Married,Adm-clerical,White,Female,16,1,37,US,<=50K
49,Private,213798,HS-grad,9,Separated,Sales,White,Male,25,0,34,US,<=50K
49,Private,281606,<=12th,3,Married,Machine-op-inspct,Black,Male,0,0,16,US,<=50K
43,Private,257978,HS-grad,9,Married,Craft-repair,White,Male,42,0,65,US,<=50K
21,Private,223402,Some-college,10,Separated,Adm-clerical,White,Male,31,1,93,US,<=50K
44,Private,233718,<=12th,6,Married,Other-service,White,Male,35,0,40,Non-US,<=50K
20,Private,158450,<=12th,7,Married,Sales,White,Male,8,1838,22,Non-US,<=50K
24,Private,355156,<=12th,6,Never-married,Machine-op-inspct,White,Male,14,1,40,Non-US,<=50K
39,Private,172431,HS-grad,9,Married,Sales,White,Male,0,0,50,US,<=50K
27,Private,221572,HS-grad,9,Married,Handlers-cleaners,Asian-Pac-Islander,Male,10,0,40,Non-US,<=50K
31,Private,303806,Bachelors,13,Never-married,Handlers-cleaners,White,Male,41,0,40,US,<=50K
41,Private,194996,Some-college,10,Divorced,Adm-clerical,White,Female,0,0,40,US,<=50K
37,Self-emp-not-inc,250964,Some-college,10,Married,Other-service,White,Female,0,0,59,US,<=50K
22,Private,473470,HS-grad,9,Married,Exec-managerial,White,Male,28,3,40,US,>50K
43,Private,109210,Assoc-acdm,12,Married,Handlers-cleaners,White,Male,50,1,40,US,<=50K
49,Government,287313,HS-grad,9,Divorced,Adm-clerical,White,Male,0,1,59,US,<=50K
34,Private,298162,HS-grad,9,Never-married,Transport-moving,White,Male,6,0,50,US,<=50K
28,Private,298569,Assoc-voc,11,Married,Prof-specialty,White,Male,19,0,40,US,<=50K
45,Private,181121,Masters,10,Divorced,Handlers-cleaners,White,Female,14,0,40,US,<=50K
30,Self-emp-not-inc,260347,HS-grad,9,Married,Prof-specialty,Asian-Pac-Islander,Male,4,0,51,US,<=50K
37,Private,355552,Masters,12,Divorced,Exec-managerial,White,Male,7488,0,51,US,>50K
64,Government,236622,Some-college,10,Married,Adm-clerical,Black,Male,29,0,16,US,>50K
20,Self-emp-not-inc,249505,HS-grad,9,Never-married,Farming-fishing,White,Female,23,0,12,US,<=50K
34,Private,91667,Some-college,10,Divorced,Craft-repair,White,Female,20,1,40,US,<=50K
25,Private,103638,<=12th,4,Married,Transport-moving,White,Male,32,0,40,US,<=50K
26,Private,224030,Bachelors,13,Never-married,Sales,White,Female,0,0,50,US,<=50K
26,Private,331391,Some-college,10,Married,Craft-repair,White,Male,2,0,40,US,<=50K
81,Self-emp-not-inc,230774,HS-grad,9,Separated,Sales,White,Female,5,0,35,US,<=50K
18,Private,123101,<=12th,7,Married,Craft-repair,White,Female,6,0,49,Non-US,<=50K
39,Private,117116,Prof-school,7,Never-married,Farming-fishing,White,Male,32,0,60,US,<=50K
69,Private,33655,Some-college,10,Never-married,Protective-serv,White,Female,13,0,10,Non-US,<=50K
36,Private,77807,Doctorate,16,Married,Machine-op-inspct,Black,Male,0,0,40,US,>50K
54,Private,294560,Prof-school,15,Married,Craft-repair,White,Male,42,1,34,US,>50K
20,Private,227591,HS-grad,9,Never-married,Handlers-cleaners,White,Male,24,0,17,US,<=50K
48,Private,122070,Some-college,10,Divorced,Craft-repair,White,Male,2,0,40,US,>50K
20,Self-emp-not-inc,226359,Bachelors,7,Never-married,Craft-repair,White,Male,27,1,60,US,>50K
44,Government,45560,Some-college,10,Divorced,Protective-serv,White,Female,48,0,40,US,<=50K
25,Private,265860,<=12th,7,Never-married,Other-service,Black,Male,27,0,59,US,<=50K
37,Private,139119,<=12th,5,Married,Prof-specialty,White,Male,36,0,40,US,<=50K
35,Private,106111,<=12th,13,Married,Handlers-cleaners,White,Male,3479,0,40,US,<=50K
43,Private,361979,Bachelors,12,Married,Machine-op-inspct,White,Male,7895,1,86,US,>50K
45,Private,158181,Some-college,10,Married,Craft-repair,White,Male,11,0,40,US,<=50K
45,Private,250323,HS-grad,9,Divorced,Adm-clerical,Amer-Indian-Eskimo,Female,6,0,40,US,<=50K
20,Government,116430,Some-college,10,Never-married,Other-service,White,Male,38,0,33,US,<=50K
